First Name,Last Name,Email,Phone Number,Job Title,Company Name,City,State/Region,Country/Region,Website URL,LinkedIn Bio URL,Lead Source,Lifecycle Stage,Lead Status,Priority Tier,Quality Score,Estimated Monthly Volume,Signal Date,Notes,Original Batch
NP,Owner,info@optimalhealthwi.com,(414) 000-0000,NP / Founder,Optimal Health (WI),Milwaukee,WI,United States,https://optimalhealthwi.com,https://www.linkedin.com/search/results/people/?keywords=Optimal+Health+Milwaukee+Wisconsin+peptide,Other,Subscriber,Open,1,13,Medium,2026-02-28,Signal: LinkedIn: New peptide content - February 2026 | Outreach Angle: New peptide content - your pricing advantage is the pitch. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@renewhealthmi.com,(313) 000-0000,NP / Founder,Renew Health (MI),Detroit,MI,United States,https://renewhealthmi.com,https://www.linkedin.com/search/results/people/?keywords=Renew+Health+Detroit+Michigan+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-04,Signal: Instagram: New peptide therapy - March 2026 | Outreach Angle: New launch Detroit - zero supplier loyalty. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@alignhealthmo.com,(314) 000-0000,NP / Founder,Align Health (MO),St. Louis,MO,United States,https://alignhealthmo.com,https://www.linkedin.com/search/results/people/?keywords=Align+Health+St+Louis+Missouri+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-01,Signal: Facebook: New peptide therapy - March 2026 | Outreach Angle: New launch St. Louis - first contact wins. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@vitalityclinicks.com,(316) 000-0000,NP / Founder,Vitality Clinic (KS),Wichita,KS,United States,https://vitalityclinicks.com,https://www.linkedin.com/search/results/people/?keywords=Vitality+Clinic+Wichita+Kansas+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-03,Signal: Instagram: New peptide therapy - March 2026 | Outreach Angle: New launch Wichita - low-saturation market + new program = ideal buyer. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@renewwellnessia.com,(515) 000-0000,NP / Founder,Renew Wellness (IA),Des Moines,IA,United States,https://renewwellnessia.com,https://www.linkedin.com/search/results/people/?keywords=Renew+Wellness+Des+Moines+Iowa+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-05,Signal: Instagram: New peptide therapy - March 2026 | Outreach Angle: New launch Iowa - low-saturation state + new program. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@peakperformancear.com,(501) 000-0000,NP / Founder,Peak Performance (AR),Little Rock,AR,United States,https://peakperformancear.com,https://www.linkedin.com/search/results/people/?keywords=Peak+Performance+Little+Rock+Arkansas+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-02,Signal: Facebook: New peptide therapy - March 2026 | Outreach Angle: New launch Arkansas - low-saturation state. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@vitalizemedspawv.com,(304) 000-0000,NP / Founder,Vitalize Med Spa (WV),Charleston,WV,United States,https://vitalizemedspawv.com,https://www.linkedin.com/search/results/people/?keywords=Vitalize+Med+Spa+Charleston+West+Virginia+peptide,Other,Subscriber,Open,1,13,Medium,2026-02-20,Signal: Website: New peptide page - February 2026 | Outreach Angle: New peptide page WV - low-saturation state + new program. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@thrivewellnessms.com,(601) 000-0000,NP / Founder,Thrive Wellness (MS),Jackson,MS,United States,https://thrivewellnessms.com,https://www.linkedin.com/search/results/people/?keywords=Thrive+Wellness+Jackson+Mississippi+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-03,Signal: Instagram: New peptide therapy - March 2026 | Outreach Angle: New launch Mississippi - low-saturation state. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@renewhealthwy.com,(307) 000-0000,NP / Founder,Renew Health (WY),Cheyenne,WY,United States,https://renewhealthwy.com,https://www.linkedin.com/search/results/people/?keywords=Renew+Health+Cheyenne+Wyoming+peptide,Other,Subscriber,Open,1,13,Medium,2026-03-01,Signal: Facebook: New peptide therapy - March 2026 | Outreach Angle: New launch Wyoming - extremely low-saturation state. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
NP,Owner,info@peakwellnesssd.com,(605) 000-0000,NP / Founder,Peak Wellness (SD),Sioux Falls,SD,United States,https://peakwellnesssd.com,https://www.linkedin.com/search/results/people/?keywords=Peak+Wellness+Sioux+Falls+South+Dakota+peptide,Other,Subscriber,Open,1,13,Medium,2026-02-25,Signal: Website: New peptide page - February 2026 | Outreach Angle: New peptide page SD - low-saturation state. | Est. Monthly Volume: Medium | Batch: Hot Signals 3 | Quality Score: 13,Hot Signals 3
